#
# Results on Tue, 12 Nov 2024 22:02:12 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,1,0,consent,NULL,PennController,0,_Trial_,Start,1731448075293,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,1,0,consent,NULL,PennController,0,_Trial_,End,1731448163652,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,1,0,consent,NULL,Html,consent_form,consent,checked,1731448163652,checkbox
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,1,0,consent,NULL,Html,consent_form,prolific_id,673277e45a0fc36bf1d4efc6,1731448163652,text input
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,2,0,instruction-start,NULL,PennController,1,_Trial_,Start,1731448163653,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,2,0,instruction-start,NULL,PennController,1,_Trial_,End,1731448173239,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,3,0,instruction-gumball,NULL,PennController,2,_Trial_,Start,1731448173241,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,3,0,instruction-gumball,NULL,PennController,2,_Trial_,End,1731448184315,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,4,0,instruction-A-1,NULL,PennController,3,_Trial_,Start,1731448184316,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,4,0,instruction-A-1,NULL,PennController,3,_Trial_,End,1731448191332,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,5,0,check-A-1,NULL,Button,go-back,Click,NA,Never,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,5,0,check-A-1,NULL,PennController,4,_Trial_,Start,1731448191333,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,5,0,check-A-1,NULL,Button,proceed,Click,Click,1731448201167,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,5,0,check-A-1,NULL,PennController,4,_Trial_,End,1731448201168,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,6,0,instruction-slider-1,NULL,PennController,5,_Trial_,Start,1731448201169,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,6,0,instruction-slider-1,NULL,PennController,5,_Trial_,End,1731448224784,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,7,0,check-slider-1,NULL,PennController,6,_Trial_,Start,1731448224785,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,7,0,check-slider-1,NULL,Button,proceed,Click,Click,1731448236333,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,7,0,check-slider-1,NULL,PennController,6,_Trial_,End,1731448236335,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,8,0,practice-start,NULL,PennController,7,_Trial_,Start,1731448236337,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,8,0,practice-start,NULL,PennController,7,_Trial_,End,1731448242348,NULL
# 13. id.
# 14. group.
# 15. Comments.
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,9,0,practice,NULL,PennController,18,_Trial_,Start,1731448242349,g_p9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,9,0,practice,NULL,Image,image,Print,NA,1731448242350,g_p9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,9,0,practice,NULL,Scale,slider-3,Default,0,1731448242351,g_p9,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,9,0,practice,NULL,Scale,slider-1,Default,0,1731448242351,g_p9,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,9,0,practice,NULL,Scale,slider-2,Choice,100,1731448251016,g_p9,a,368
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,9,0,practice,NULL,PennController,18,_Trial_,End,1731448253068,g_p9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,10,0,practice,NULL,PennController,19,_Trial_,Start,1731448253070,g_p1,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,10,0,practice,NULL,Scale,slider-1,Default,0,1731448253071,g_p1,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,10,0,practice,NULL,Image,image,Print,NA,1731448253071,g_p1,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,10,0,practice,NULL,Scale,slider-3,Default,0,1731448253072,g_p1,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,10,0,practice,NULL,Scale,slider-2,Choice,100,1731448269216,g_p1,a,486
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,10,0,practice,NULL,PennController,19,_Trial_,End,1731448270150,g_p1,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,11,0,practice,NULL,PennController,20,_Trial_,Start,1731448270152,g_o9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,11,0,practice,NULL,Image,image,Print,NA,1731448270153,g_o9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,11,0,practice,NULL,Scale,slider-3,Default,0,1731448270154,g_o9,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,11,0,practice,NULL,Scale,slider-2,Choice,0,1731448284881,g_o9,a,251
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,11,0,practice,NULL,Scale,slider-1,Choice,100,1731448287882,g_o9,a,201
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,11,0,practice,NULL,PennController,20,_Trial_,End,1731448288650,g_o9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,12,0,practice,NULL,PennController,21,_Trial_,Start,1731448288652,g_o9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,12,0,practice,NULL,Selector,selection,Selection,correct,1731448291549,g_o9,a,correct;incorrect
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,12,0,practice,NULL,PennController,21,_Trial_,End,1731448292500,g_o9,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,13,0,practice,NULL,PennController,22,_Trial_,Start,1731448292502,g_o1,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,13,0,practice,NULL,Image,image,Print,NA,1731448292503,g_o1,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,13,0,practice,NULL,Scale,slider-3,Default,0,1731448292504,g_o1,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,13,0,practice,NULL,Scale,slider-1,Default,0,1731448292504,g_o1,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,13,0,practice,NULL,Scale,slider-2,Choice,97,1731448297399,g_o1,a,302
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,13,0,practice,NULL,PennController,22,_Trial_,End,1731448298466,g_o1,a,NULL
# 13. Comments.
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,14,0,practice-end,NULL,PennController,8,_Trial_,Start,1731448298468,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,14,0,practice-end,NULL,PennController,8,_Trial_,End,1731448300015,NULL
# 13. id.
# 14. group.
# 15. Comments.
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,15,0,trials-gumball,NULL,PennController,23,_Trial_,Start,1731448300017,g_p3,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,15,0,trials-gumball,NULL,Image,image,Print,NA,1731448300018,g_p3,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,15,0,trials-gumball,NULL,Scale,slider-1,Default,0,1731448300019,g_p3,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,15,0,trials-gumball,NULL,Scale,slider-2,Choice,100,1731448306583,g_p3,a,269
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,15,0,trials-gumball,NULL,Scale,slider-3,Choice,32,1731448310131,g_p3,a,501
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,15,0,trials-gumball,NULL,PennController,23,_Trial_,End,1731448311733,g_p3,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,16,0,trials-gumball,NULL,PennController,24,_Trial_,Start,1731448311735,g_p5,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,16,0,trials-gumball,NULL,Image,image,Print,NA,1731448311736,g_p5,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,16,0,trials-gumball,NULL,Scale,slider-1,Default,0,1731448311737,g_p5,a,slider
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,16,0,trials-gumball,NULL,Scale,slider-2,Choice,100,1731448316531,g_p5,a,784
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,16,0,trials-gumball,NULL,Scale,slider-3,Choice,35,1731448318064,g_p5,a,684
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,16,0,trials-gumball,NULL,PennController,24,_Trial_,End,1731448320005,g_p5,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,17,0,trials-gumball,NULL,PennController,25,_Trial_,Start,1731448320007,g_p5,a,NULL
1731448932,62d18837eecc59c9ed2ab13916ad4d97,PennController,17,0,trials-gumball,NULL,Selector,selection,Selection,incorrect,1731448323514,g_p5,a,correct;incorrect
